,Name,IfcType,Type_Name,Height,Length,Width,GrossFootprintArea,NetVolume,NetSideArea,FireRating,Reference,ThermalTransmittance,IsExternal,ExtendToStructure,LoadBearing,Typ,Laenge,Dicke,Hoehe,Hoehe_korrekt,Nettoflaeche,Nettovolumen,Aussenbauteil,TragendesElement,BrandabschnittsdefinierendesBauelement,Feuerwiderstandsklasse,VerweisBauteilkatalog,Betonart,Expositionsklasse,BewehrungsgradVolumen,Ausfuehrung,Project,Storey,PitchAngle,Perimeter,GrossArea,NetArea,GrossVolume,NumberOfRiser,NumberOfTreads,RiserHeight,TreadLength,Auftrittsbreite,Stufenhoehe,AnzahlSteigungen,CrossSectionArea,NetSurfaceArea,Span,Slope,Breite,Tiefe,OuterSurfaceArea,GrossSurfaceArea,NosingLength,WalkingLineOffset,TreadLengthAtOffset,TreadLengthAtInnerSide,ProjectedArea,TotalArea,RequiredHeadroom,Depth,Ebene,Querkraft,Herstellermodell,Beschreibung
1730,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15615376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:15622620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
